name,coord_num,phi,pore.diameter,throat.diameter,euler
18400.npy,2.6153846153846154,0.27103185653686523,1.0338227816788612e-05,1.6339572738995527e-05,-23
15407.npy,2.5528455284552845,0.26302003860473633,1.1159042503792267e-05,1.9124145226114116e-05,25
1703.npy,2.5593869731800765,0.20498371124267578,1.0339039218995795e-05,1.5665864249189456e-05,-22
14652.npy,2.4214876033057853,0.20947694778442383,1.061325306863076e-05,1.6651622227841273e-05,11
9565.npy,2.5364238410596025,0.22440385818481445,9.99604933186914e-06,1.5834433663762894e-05,-41
2971.npy,2.2857142857142856,0.23795604705810547,9.57804084052976e-06,1.587968046854182e-05,35
10335.npy,2.3346613545816735,0.2447676658630371,1.040122315413321e-05,1.7695881160046055e-05,21
7041.npy,2.4149377593360994,0.22518110275268555,1.055343222150255e-05,1.7992948478030176e-05,-13
6047.npy,2.5172413793103448,0.2315993309020996,1.0234740766035025e-05,1.676971580067726e-05,-2
1182.npy,2.11336032388664,0.16947031021118164,9.746624157582152e-06,1.684117074875996e-05,49
15023.npy,2.5454545454545454,0.25444746017456055,1.1243033855667568e-05,1.7142671765007586e-05,11
5987.npy,2.7253521126760565,0.24999237060546875,1.03387939129666e-05,1.5852833713209906e-05,-8
1886.npy,2.3492063492063493,0.21152162551879883,1.0071796152890633e-05,1.6152287692032954e-05,26
10591.npy,2.744336569579288,0.3202505111694336,1.0915341641820648e-05,1.841116149301799e-05,-44
18174.npy,2.607773851590106,0.22958135604858398,1.0250194674759349e-05,1.5591797645499066e-05,-33
10999.npy,2.1732851985559565,0.1833643913269043,9.300805368193438e-06,1.543469189449006e-05,55
13473.npy,2.355371900826446,0.19761991500854492,1.0357897931331826e-05,1.6164217904994365e-05,29
19239.npy,2.3223443223443225,0.1669621467590332,9.777903368313209e-06,1.5360757496078685e-05,-6
12707.npy,2.33976833976834,0.22876930236816406,9.973553728341614e-06,1.5066409103351064e-05,4
10004.npy,2.2773722627737225,0.19452476501464844,1.0020637996118012e-05,1.7561572207854345e-05,32
270.npy,2.372262773722628,0.2083263397216797,1.0326032704408201e-05,1.5926548967544846e-05,4
19817.npy,2.471042471042471,0.18886184692382812,1.0407655057702602e-05,1.5880745523981752e-05,7
7139.npy,1.9696969696969697,0.15915346145629883,9.39399386465187e-06,1.5037353919331845e-05,52
1995.npy,2.3307086614173227,0.2412576675415039,1.0558491827571079e-05,1.8242317763333386e-05,16
20448.npy,2.5454545454545454,0.27944183349609375,1.104460922515426e-05,2.0008518640995028e-05,22
5967.npy,2.4941176470588236,0.2534818649291992,1.041605390028208e-05,1.8894564937308152e-05,10
16383.npy,2.5306122448979593,0.2235565185546875,1.0405857927781674e-05,1.8161168286300474e-05,8
9396.npy,2.388663967611336,0.24326562881469727,1.0418503573470033e-05,1.788517865993209e-05,16
20560.npy,2.2638297872340427,0.18454647064208984,1.0611736835241073e-05,1.6330689059612447e-05,40
6704.npy,2.2637362637362637,0.19237041473388672,9.961542623069597e-06,1.5965542627191082e-05,39
4287.npy,2.090566037735849,0.17816543579101562,9.432989497853443e-06,1.6592235061235806e-05,62
4031.npy,2.6559485530546625,0.2939915657043457,1.075087458839103e-05,1.749653045865583e-05,-28
3104.npy,2.2888888888888888,0.2292613983154297,9.682856185681253e-06,1.654768404451389e-05,23
22098.npy,2.5830508474576273,0.2619943618774414,1.0430534482488592e-05,1.8391808157830726e-05,-1
22715.npy,2.4234234234234235,0.17707157135009766,1.0577086830691841e-05,1.6185839838476427e-05,15
4550.npy,2.738351254480287,0.22486209869384766,9.9674349653994e-06,1.461962976255966e-05,-46
2096.npy,2.384,0.20200443267822266,1.0421199203701578e-05,1.7476649265361313e-05,30
11190.npy,2.4098360655737703,0.25243663787841797,1.0751166075534038e-05,1.7879513240590387e-05,11
15567.npy,2.5,0.2457284927368164,1.0914664759154408e-05,1.82287508463487e-05,-14
20379.npy,2.119298245614035,0.1825551986694336,9.238540590245622e-06,1.5930142621330868e-05,48
6659.npy,2.488721804511278,0.21108675003051758,1.0514645166289268e-05,1.535367561773231e-05,7
8046.npy,2.554054054054054,0.25394439697265625,1.0157895774509288e-05,1.6194328952403295e-05,-24
4759.npy,2.699619771863118,0.28384923934936523,1.128052690851737e-05,1.818987023058072e-05,-25
23412.npy,2.7039473684210527,0.25290632247924805,1.0704316443317713e-05,1.6769826700217534e-05,-32
3732.npy,2.5313653136531364,0.2310810089111328,1.0265696602267476e-05,1.6923210863121743e-05,-6
20547.npy,2.560344827586207,0.26785755157470703,1.073342945184854e-05,1.863164939663627e-05,10
11039.npy,2.3454545454545452,0.20206260681152344,1.040432516795397e-05,1.790037779613983e-05,16
534.npy,2.4549356223175964,0.21556806564331055,1.1195463174803877e-05,1.889955549681937e-05,14
13842.npy,2.9928057553956835,0.3191814422607422,1.1250295557188758e-05,1.8836971596169927e-05,-8
7213.npy,2.5396825396825395,0.23709583282470703,1.0792641773145226e-05,1.7473311701416973e-05,-1
5817.npy,2.328125,0.18527936935424805,1.0142608533863191e-05,1.5951776667129275e-05,22
12000.npy,2.570212765957447,0.22433710098266602,1.0742484737447975e-05,1.5918263705558335e-05,-19
14460.npy,2.5387453874538743,0.23883914947509766,1.0536236810390711e-05,1.9491563723877423e-05,46
9810.npy,2.284518828451883,0.21926498413085938,1.017476438545947e-05,1.605546229881245e-05,20
8313.npy,2.274678111587983,0.17947769165039062,1.0521664324431796e-05,1.597072214180569e-05,59
22953.npy,2.6943396226415093,0.22865056991577148,1.0436619427036944e-05,1.5996555364933333e-05,-43
17212.npy,2.490842490842491,0.20636367797851562,1.0188530590477878e-05,1.7289342547690168e-05,3
7063.npy,2.365079365079365,0.18181896209716797,1.0023138726376075e-05,1.6424133960432655e-05,14
3049.npy,2.262948207171315,0.19306325912475586,1.0039010153583803e-05,1.7140334676478952e-05,19
16052.npy,2.404494382022472,0.21169567108154297,1.0024567690926166e-05,1.621692948530768e-05,45
20374.npy,2.6180257510729614,0.21743202209472656,1.1085032329863709e-05,1.635413774564618e-05,-40
21358.npy,2.8339483394833946,0.28003549575805664,1.1459943066252367e-05,1.8464363417588176e-05,-28
323.npy,2.698529411764706,0.27226686477661133,1.096551689906887e-05,1.6109138841525084e-05,-45
22304.npy,2.555133079847909,0.21291828155517578,1.0461298817217202e-05,1.5958754536296642e-05,5
10701.npy,2.48689138576779,0.28627824783325195,1.0481119745831488e-05,1.8438130115708676e-05,10
2398.npy,2.6096866096866096,0.2561655044555664,1.007543449557856e-05,1.6399032607349248e-05,-51
2586.npy,2.4745762711864407,0.21911191940307617,9.965669138812197e-06,1.6647896949722342e-05,-19
21366.npy,2.534412955465587,0.2277078628540039,1.0548035060542634e-05,1.844920696180088e-05,9
4717.npy,2.3157894736842106,0.21095037460327148,1.006846834321754e-05,1.6061893968148667e-05,29
1583.npy,2.6149068322981366,0.25183534622192383,1.009664162825966e-05,1.70407084414908e-05,-17
9229.npy,2.449511400651466,0.25013256072998047,1.0005233779101243e-05,1.662409773976245e-05,-21
1053.npy,2.0217391304347827,0.16518545150756836,9.330530557064459e-06,1.580659649256737e-05,43
4008.npy,2.167300380228137,0.1649913787841797,9.296713760144386e-06,1.656980284075988e-05,21
17641.npy,2.6036363636363635,0.21250009536743164,1.0397140578076178e-05,1.642436045258405e-05,-5
14735.npy,2.2957198443579765,0.17576932907104492,1.0105365556429071e-05,1.6103757861711214e-05,28
13134.npy,2.4285714285714284,0.22309160232543945,1.1038220504566392e-05,1.746112577003591e-05,19
8479.npy,2.33587786259542,0.1860203742980957,9.969850516427552e-06,1.4907304211574442e-05,20
6414.npy,2.484126984126984,0.22145843505859375,1.0674578240315662e-05,1.7630471887489478e-05,10
4201.npy,2.054474708171206,0.1425924301147461,8.89743845409517e-06,1.4334106056527659e-05,51
10957.npy,2.139705882352941,0.17752552032470703,9.550850038923107e-06,1.5198342244649674e-05,52
19501.npy,2.329824561403509,0.21852874755859375,1.0393188125912984e-05,1.738968932054129e-05,45
22383.npy,2.6036036036036037,0.2316112518310547,1.1369775125755955e-05,1.9578094823343948e-05,6
12610.npy,2.619047619047619,0.24114561080932617,1.0466442973310117e-05,1.593162498203191e-05,-10
4251.npy,2.4326241134751774,0.2330470085144043,1.0111034723838361e-05,1.669614180583648e-05,-7
10919.npy,2.5390625,0.21481084823608398,9.940873282239338e-06,1.625048740350283e-05,-16
10272.npy,2.522968197879859,0.19766759872436523,1.0521433568889348e-05,1.7379660078457426e-05,4
13727.npy,2.5491803278688523,0.21954870223999023,1.1332061281727328e-05,1.758257689430016e-05,16
14522.npy,2.5387453874538743,0.26596689224243164,1.081639528869153e-05,1.8707414359027567e-05,22
434.npy,2.541176470588235,0.2590956687927246,1.1387556911597789e-05,1.823111048837503e-05,21
23501.npy,2.205761316872428,0.1772918701171875,9.889068310898546e-06,1.4917041875978016e-05,21
15349.npy,2.4782608695652173,0.21099185943603516,1.0407805734859665e-05,1.689902354102386e-05,-6
19059.npy,2.5274725274725274,0.2212047576904297,1.003717470143246e-05,1.645064768065577e-05,-17
7275.npy,2.3510204081632655,0.2594590187072754,1.0175236574304019e-05,1.805778549425304e-05,29
16820.npy,2.3146067415730336,0.22716665267944336,9.814295452286339e-06,1.7141456141633895e-05,39
18833.npy,2.6576271186440676,0.2344970703125,1.0171292469103912e-05,1.5595003142496763e-05,-35
3423.npy,2.2564102564102564,0.19469547271728516,9.97339993694652e-06,1.5558045263317497e-05,22
14734.npy,2.3388429752066116,0.17949438095092773,1.035248948734475e-05,1.6119185528780462e-05,19
12712.npy,2.4452054794520546,0.21479177474975586,9.722928293838993e-06,1.5325221157875382e-05,14
12169.npy,2.132701421800948,0.17793703079223633,1.0694113800310456e-05,1.6810623691082002e-05,54
10209.npy,2.364341085271318,0.2297816276550293,1.0711691867994644e-05,1.7418713579412368e-05,3
10363.npy,2.442622950819672,0.25240516662597656,1.093398949055741e-05,1.737770822904254e-05,16
4808.npy,2.877862595419847,0.33815860748291016,1.1508419893805009e-05,1.8097449273740582e-05,-31
4842.npy,2.6766917293233083,0.2790217399597168,1.0804027386051125e-05,1.6191147482462144e-05,-17
21586.npy,2.4827586206896552,0.25566720962524414,1.0275708621029552e-05,1.6394678253266545e-05,-17
19614.npy,2.7099236641221376,0.2888946533203125,1.1420916397192194e-05,1.9243439243377095e-05,-7
11470.npy,2.4405594405594404,0.23387956619262695,1.0629109941017584e-05,1.5670792261987156e-05,-20
6323.npy,2.3828125,0.20937395095825195,9.99750311821765e-06,1.6939393052898468e-05,7
18050.npy,2.5622489959839356,0.23389959335327148,1.0363370674609017e-05,1.7688602374265185e-05,-10
7818.npy,2.3783783783783785,0.2104339599609375,1.0189569254642863e-05,1.721711898720884e-05,-7
1134.npy,2.3410852713178296,0.18712091445922852,9.697993659932636e-06,1.5218029862208086e-05,18
17723.npy,2.3115942028985508,0.21985578536987305,9.869523692572953e-06,1.6270949716852e-05,0
3657.npy,2.6666666666666665,0.2425994873046875,1.0085435676510225e-05,1.5389922242145984e-05,-26
6925.npy,2.552,0.27631616592407227,1.1139115632704317e-05,1.977274501678712e-05,-7
22148.npy,2.5934959349593494,0.2584376335144043,1.095725625521438e-05,1.9023120318086915e-05,14
13957.npy,2.6666666666666665,0.2352285385131836,1.093735819045678e-05,1.7213624322543973e-05,-7
1089.npy,2.5193798449612403,0.23981094360351562,1.0240706704745496e-05,1.669048009817417e-05,-17
9696.npy,2.2071713147410357,0.1820964813232422,9.735733117599897e-06,1.613062114190539e-05,38
1795.npy,2.273037542662116,0.18979692459106445,9.702105037455562e-06,1.700166376861366e-05,10
4557.npy,2.2916666666666665,0.19203424453735352,1.0383160382115234e-05,1.5274788232066416e-05,5
3366.npy,2.483018867924528,0.22178888320922852,1.042481083203264e-05,1.665193883698762e-05,3
22593.npy,2.727272727272727,0.22664260864257812,1.1610140247081054e-05,1.6766347671096975e-05,-26
22213.npy,2.5625,0.21708965301513672,1.013838246561282e-05,1.5408248101792683e-05,-4
10150.npy,2.5572519083969465,0.21519231796264648,1.046346746931116e-05,1.7536302528630442e-05,-19
12831.npy,2.380566801619433,0.20730161666870117,1.0370005396511235e-05,1.743358506414355e-05,-8
14659.npy,2.460377358490566,0.21266651153564453,9.803152628000283e-06,1.700555198049984e-05,12
1836.npy,2.829113924050633,0.3185439109802246,1.0953246476725077e-05,1.7523366284450427e-05,-47
17262.npy,2.291970802919708,0.20554542541503906,9.859291380386089e-06,1.6328595463067862e-05,51
1346.npy,2.2823529411764705,0.19078636169433594,9.876030812923387e-06,1.7137397987940877e-05,44
16685.npy,2.558139534883721,0.24004077911376953,1.0740203759556095e-05,1.722594737031243e-05,12
6048.npy,2.3533834586466167,0.21219444274902344,1.0180033139057351e-05,1.6036318509533e-05,26
12034.npy,2.3865546218487395,0.2260146141052246,1.0692018465004484e-05,1.7248057879822356e-05,23
4254.npy,2.2265625,0.19727420806884766,9.928807133815e-06,1.6652722615317297e-05,28
12348.npy,2.4332129963898916,0.2257847785949707,1.0402863430137204e-05,1.5700914814139686e-05,-26
5157.npy,2.4420289855072466,0.18796586990356445,1.0072989803484373e-05,1.5057845300135345e-05,22
22800.npy,2.270916334661355,0.22622966766357422,1.0428668138989617e-05,1.778194988589538e-05,16
21304.npy,2.611764705882353,0.24057388305664062,1.1445712742756822e-05,1.9135172246275723e-05,21
6056.npy,2.596774193548387,0.24068212509155273,1.1260906155689301e-05,1.8306096759827243e-05,24
3526.npy,2.310344827586207,0.2032475471496582,9.715000648204595e-06,1.5043086880178593e-05,-12
5090.npy,2.4,0.20113468170166016,1.0499550416103794e-05,1.6794096733331678e-05,18
8459.npy,2.4398625429553267,0.25106191635131836,1.0676680090823561e-05,1.6408774169230125e-05,8
12227.npy,2.3952569169960474,0.20323801040649414,1.017017587626191e-05,1.6822044782709366e-05,4
19170.npy,2.32967032967033,0.2175002098083496,1.0123696555579523e-05,1.5782449723976963e-05,20
2646.npy,2.373134328358209,0.22388267517089844,1.0304893302435387e-05,1.6498163122051166e-05,10
8500.npy,2.682170542635659,0.26465606689453125,1.1191535399828696e-05,1.9758790320226912e-05,34
2782.npy,2.3440860215053765,0.20212411880493164,1.0100677701491457e-05,1.683224326536196e-05,16
6385.npy,2.468864468864469,0.22081327438354492,1.0237936612326139e-05,1.6382217181719376e-05,3
1997.npy,2.440944881889764,0.26693153381347656,1.1092826785066212e-05,1.867395997258925e-05,2
16409.npy,2.3345454545454545,0.20505571365356445,9.969642583715456e-06,1.6978263446103747e-05,19
5031.npy,2.097165991902834,0.1638197898864746,9.54842024454728e-06,1.5809092484155676e-05,50
5059.npy,2.2242990654205608,0.17786073684692383,1.040598513435981e-05,1.5708040680704996e-05,34
4233.npy,2.1757322175732217,0.1870894432067871,9.630055461141443e-06,1.616338539788356e-05,24
4637.npy,2.3942652329749103,0.21178102493286133,1.0151244665973423e-05,1.5522557432066182e-05,18
20271.npy,2.226086956521739,0.17508411407470703,9.836225757239754e-06,1.647287616902031e-05,41
4331.npy,2.4571428571428573,0.26263856887817383,1.0551155328737668e-05,1.7836240732046063e-05,-10
3760.npy,2.3065134099616857,0.20319318771362305,1.0229532456748797e-05,1.6713442083807083e-05,11
4982.npy,2.454183266932271,0.20142459869384766,1.0310631699072431e-05,1.6026994295708544e-05,14
18829.npy,2.5467625899280577,0.24254274368286133,1.0131751545868028e-05,1.6527595875626903e-05,10
5527.npy,1.9770992366412214,0.15453290939331055,8.931685778036288e-06,1.578960771657325e-05,76
5689.npy,2.404580152671756,0.21397161483764648,1.0669568032826555e-05,1.7930685196604048e-05,18
18617.npy,2.4609375,0.21259498596191406,1.0106338887079963e-05,1.5976627831799645e-05,-6
9949.npy,2.247104247104247,0.1856231689453125,9.878428715619514e-06,1.5348240612708417e-05,32
8679.npy,2.1653543307086616,0.19545650482177734,1.0235032309371454e-05,1.6999372580701654e-05,53
2609.npy,2.335616438356164,0.20509624481201172,1.013254708249812e-05,1.705069711201352e-05,32
1979.npy,2.2511210762331837,0.1995077133178711,1.0262066486460181e-05,1.723619846946215e-05,17
9335.npy,2.292134831460674,0.20720195770263672,9.928589937363302e-06,1.638287785298684e-05,9
18544.npy,2.4727272727272727,0.22931289672851562,1.0106120616389817e-05,1.697559670192354e-05,8
5940.npy,2.421875,0.24962425231933594,1.0340410299688852e-05,1.8564060983350203e-05,11
22390.npy,2.706713780918728,0.22208118438720703,1.096050215903518e-05,1.6820836455797094e-05,-6
15358.npy,2.1811023622047245,0.1804027557373047,1.0060113503723878e-05,1.7432116974992442e-05,26
14744.npy,2.388888888888889,0.20299720764160156,1.0151023395195957e-05,1.693637485559597e-05,29
7902.npy,2.6550522648083623,0.24387884140014648,1.0589437497457597e-05,1.7137165361971368e-05,-18
23547.npy,2.308411214953271,0.18907976150512695,9.667282592221636e-06,1.6592713307755198e-05,20
15953.npy,2.378787878787879,0.24306917190551758,9.992984077046058e-06,1.6849593984663105e-05,21
13934.npy,2.56,0.2325592041015625,1.0409428435546231e-05,1.5484501932324334e-05,-15
14818.npy,2.144578313253012,0.16849088668823242,9.516852826806548e-06,1.5006780304935541e-05,61
21384.npy,2.0,0.17328405380249023,9.819066294929218e-06,1.569873927919953e-05,73
16359.npy,2.361904761904762,0.23995733261108398,9.244104044649364e-06,1.4908872609176945e-05,-11
19482.npy,2.275618374558304,0.20741510391235352,9.796745000604045e-06,1.6673668616676925e-05,16
5445.npy,2.3790849673202614,0.21397066116333008,1.003421858308413e-05,1.6730064868435758e-05,11
2344.npy,2.9673202614379086,0.33586931228637695,1.1646910691210941e-05,1.768341445200769e-05,-81
14730.npy,2.343839541547278,0.20648574829101562,9.175489642527417e-06,1.4263819658523084e-05,-5
4077.npy,2.3153846153846156,0.19038915634155273,1.0312935576471017e-05,1.6742471881483083e-05,38
7792.npy,2.54014598540146,0.24987506866455078,1.06930237901771e-05,1.7337219158637117e-05,-28
18767.npy,2.289156626506024,0.19742059707641602,1.0372793749769544e-05,1.7092966978800924e-05,10
2183.npy,2.2267206477732793,0.17728376388549805,1.0084060673153673e-05,1.6317893532189455e-05,36
1457.npy,2.4936170212765956,0.20959758758544922,1.0354852017016214e-05,1.5756274322194043e-05,-18
15705.npy,2.6692015209125475,0.23316335678100586,1.0586894029724662e-05,1.794223828957631e-05,18
9388.npy,2.5039370078740157,0.26145267486572266,1.0666234001333036e-05,1.8261333349740732e-05,-6
4087.npy,2.5016077170418005,0.24901390075683594,9.875542805842366e-06,1.612507473870844e-05,-5
13637.npy,2.3392857142857144,0.18842697143554688,1.05496036691307e-05,1.5756237900894103e-05,-5
18472.npy,2.5665529010238908,0.20649147033691406,1.0212730216048416e-05,1.7154648023558427e-05,7
16171.npy,2.2035087719298247,0.20156192779541016,9.71206890376069e-06,1.6167632691799457e-05,1
21838.npy,2.440677966101695,0.22026729583740234,1.0010472545501309e-05,1.6800650799274448e-05,6
2645.npy,2.45,0.2281193733215332,1.035689588160001e-05,1.590450150921463e-05,-25
7456.npy,2.223076923076923,0.22461843490600586,1.035956890754965e-05,1.8227486672079687e-05,39
23550.npy,2.4602510460251046,0.2020397186279297,1.0821681135766145e-05,1.5323713162115644e-05,19
1984.npy,2.4061302681992336,0.2293238639831543,9.894354826637326e-06,1.7495096758672385e-05,28
14362.npy,2.55,0.21278095245361328,1.0435756329264132e-05,1.5691589625943606e-05,-22
5912.npy,2.211320754716981,0.19952058792114258,9.963807509274965e-06,1.729110696901641e-05,28
4440.npy,2.3870967741935485,0.22387123107910156,9.972637813930149e-06,1.799944480448156e-05,11
22384.npy,2.630252100840336,0.2329864501953125,1.0996622414473925e-05,1.94141557776509e-05,10
17295.npy,2.123222748815166,0.1590876579284668,9.618086947578066e-06,1.6049701279827528e-05,52
812.npy,2.4817518248175183,0.2530384063720703,1.0798768234429992e-05,1.7924763245091718e-05,-8
10705.npy,2.52233676975945,0.23919296264648438,1.0396402986461777e-05,1.619053373658365e-05,-17
86.npy,2.3795620437956204,0.2021026611328125,1.0414368376321855e-05,1.5860551858606515e-05,11
22695.npy,2.32579185520362,0.20447969436645508,1.062844451056817e-05,1.6911481065045073e-05,5
19164.npy,2.3468634686346865,0.18469858169555664,1.061871078119147e-05,1.763518420255409e-05,20
17899.npy,2.492063492063492,0.2467942237854004,1.0477323213086205e-05,1.770179747035549e-05,-17
20036.npy,2.352059925093633,0.2154994010925293,1.024732603438358e-05,1.7103719722313487e-05,9
1342.npy,2.5641025641025643,0.26148319244384766,1.1566863834907288e-05,1.75693770557642e-05,7
20196.npy,2.2265625,0.2263016700744629,1.0654560756549115e-05,1.876137655659726e-05,29
8176.npy,2.4074074074074074,0.20528125762939453,1.101209788860701e-05,1.6552871851279187e-05,35
4937.npy,2.413793103448276,0.2175312042236328,1.0567594937367079e-05,1.843583939586367e-05,30
19390.npy,2.3125,0.19307994842529297,1.0728029406863005e-05,1.642615285113051e-05,17
4271.npy,2.584,0.2601127624511719,1.1007699559968686e-05,1.7572493066913206e-05,13
20496.npy,2.724738675958188,0.259854793548584,1.0462395801669284e-05,1.793252894853997e-05,-16
11251.npy,2.5535055350553506,0.21892690658569336,1.0344028214574844e-05,1.6906723605415035e-05,-45
4944.npy,2.1841004184100417,0.18150663375854492,9.87925999154612e-06,1.6170559124699955e-05,33
19402.npy,2.2950819672131146,0.18964529037475586,1.0459354312841774e-05,1.701618648405586e-05,-6
21610.npy,2.421455938697318,0.20692968368530273,1.0440842665927796e-05,1.6252448278703267e-05,33
597.npy,2.5062240663900415,0.22006607055664062,1.0757383098630129e-05,1.8158636445635995e-05,23
14914.npy,2.453125,0.23345422744750977,1.0587435279484539e-05,1.6915961741072356e-05,34
21462.npy,2.200743494423792,0.20640945434570312,9.852125117248869e-06,1.6802451121243273e-05,27
1634.npy,2.6552901023890785,0.27657270431518555,1.0962945490826502e-05,1.7142671061052456e-05,-40
9880.npy,2.6448979591836737,0.26032447814941406,1.1171532830875212e-05,1.767254692978329e-05,22
11085.npy,2.4980842911877397,0.2202901840209961,1.0361457291917564e-05,1.6130747627809734e-05,21
6637.npy,1.830188679245283,0.13808441162109375,9.297162234374537e-06,1.6991813606515375e-05,90
6874.npy,2.569169960474308,0.24164390563964844,1.0924951523314973e-05,1.764492114048738e-05,-12
2994.npy,2.397212543554007,0.2151622772216797,9.902819841393525e-06,1.7501750052668328e-05,32
9610.npy,2.3895131086142323,0.20382022857666016,1.0039211040483252e-05,1.6355113414948265e-05,15
9039.npy,2.442953020134228,0.2307453155517578,9.98699076083069e-06,1.6632253010194382e-05,0
16277.npy,2.4452830188679244,0.21229314804077148,1.0579790864015345e-05,1.7027562181154888e-05,32
3513.npy,2.183266932270916,0.18929100036621094,9.536602940390278e-06,1.5969672532629795e-05,68
22430.npy,2.417910447761194,0.2121105194091797,1.0377097211671232e-05,1.723419378035598e-05,6
9195.npy,2.3309859154929575,0.16758489608764648,1.0044208144486866e-05,1.5455507611580126e-05,41
23731.npy,2.6137184115523464,0.2931694984436035,1.0797867492356271e-05,1.907617743272149e-05,13
10058.npy,2.2196969696969697,0.20143747329711914,9.50104238944492e-06,1.6123912490878903e-05,48
3596.npy,2.3958333333333335,0.2111678123474121,1.024634512800445e-05,1.7252822492433634e-05,20
1284.npy,2.373134328358209,0.23601007461547852,1.0792102600842293e-05,1.7712319587761504e-05,26
3865.npy,2.872340425531915,0.3054533004760742,1.1286927711099744e-05,1.8084016560183632e-05,-59
8953.npy,2.8181818181818183,0.2804851531982422,1.0477028643397133e-05,1.703118728851858e-05,-38
21113.npy,2.536764705882353,0.22101926803588867,1.0790853252744255e-05,1.6481093909429468e-05,-20
20933.npy,2.2529644268774702,0.17488574981689453,9.743836588164398e-06,1.5317418606030314e-05,37
12679.npy,2.225,0.21100568771362305,9.986175953807032e-06,1.6636170947819615e-05,5
13219.npy,2.275092936802974,0.21407556533813477,9.802329409686483e-06,1.691080325666596e-05,23
15395.npy,2.7889273356401385,0.29976892471313477,1.0973127846910479e-05,1.9345052759049844e-05,-36
704.npy,2.4900662251655628,0.24858331680297852,1.0612245442328218e-05,1.758382322892864e-05,15
8359.npy,2.2369668246445498,0.18898391723632812,1.0616386740734057e-05,1.6396447950500556e-05,59
7949.npy,2.458181818181818,0.20655345916748047,1.0024048077602256e-05,1.6686394992841067e-05,-6
87.npy,2.3295880149812733,0.19517803192138672,1.0135965326559033e-05,1.5503912457890834e-05,38
13285.npy,2.515625,0.26753664016723633,1.0760405786057187e-05,1.8199661278391477e-05,3
23352.npy,2.414814814814815,0.22730636596679688,1.0398458391955728e-05,1.728989906636484e-05,32
18486.npy,2.398576512455516,0.22873449325561523,9.796310140826243e-06,1.6442256859395908e-05,8
3463.npy,2.6204379562043796,0.2804841995239258,1.0741221817196576e-05,1.7795771562455424e-05,3
2209.npy,2.925373134328358,0.2761836051940918,1.1473276876708066e-05,1.7563920583499938e-05,-43
21732.npy,2.4653061224489794,0.2515883445739746,1.0779260364883573e-05,1.7438566915246824e-05,9
1595.npy,2.7945205479452055,0.25047731399536133,1.0922916296407813e-05,1.675917965611991e-05,-23
18743.npy,2.5319148936170213,0.2489919662475586,1.0603130485169404e-05,1.760239502612282e-05,13
6017.npy,2.6551724137931036,0.2596259117126465,1.0353044676343788e-05,1.57836470246315e-05,-3
10900.npy,2.161290322580645,0.17798995971679688,9.914555739623449e-06,1.6134554327423893e-05,43
22225.npy,2.3821138211382116,0.2222299575805664,1.0229488894384953e-05,1.7558779608674425e-05,15
12561.npy,2.135458167330677,0.1783761978149414,1.0359848468550236e-05,1.6174645741928873e-05,56
3298.npy,2.156716417910448,0.1960134506225586,9.736583365656245e-06,1.5271708917246558e-05,82
8892.npy,2.4075471698113207,0.21214818954467773,1.0320951495566612e-05,1.8731598076401836e-05,25
21945.npy,2.5203252032520327,0.25321102142333984,1.1222840273345282e-05,1.7813437129797478e-05,-57
12542.npy,2.5977011494252875,0.245025634765625,1.0773416843409145e-05,1.717981744234541e-05,-14
17194.npy,2.5084745762711864,0.2614436149597168,9.854337586440057e-06,1.6328642969195908e-05,-35
17905.npy,2.559322033898305,0.24096441268920898,1.1230356557814005e-05,1.7185208322196606e-05,34
19455.npy,2.4263565891472867,0.22674274444580078,1.0561373542454199e-05,1.6969974933721766e-05,5
16591.npy,2.7357859531772575,0.2729630470275879,1.062984321219704e-05,1.6428406569660438e-05,-70
7940.npy,2.8614232209737827,0.29181385040283203,1.1511525616668595e-05,1.8614567257658975e-05,-35
2184.npy,2.0086206896551726,0.15306854248046875,9.964275616829876e-06,1.629042862003965e-05,45
19183.npy,2.3596491228070176,0.21014738082885742,1.0646912894305393e-05,1.7317142975817828e-05,14
10230.npy,2.24,0.18288087844848633,9.707534819692256e-06,1.608762510972364e-05,43
3557.npy,2.5172413793103448,0.23167181015014648,1.0245676858278242e-05,1.6254511527329277e-05,1
12159.npy,2.546875,0.24640893936157227,1.057326681552552e-05,1.6915271632327623e-05,7
11514.npy,2.283464566929134,0.19541311264038086,1.031631564636035e-05,1.5906890268777982e-05,43
11656.npy,2.2956521739130435,0.16962623596191406,1.0362123770153936e-05,1.6206633547490295e-05,34
3291.npy,2.518796992481203,0.24929332733154297,1.0388717536331568e-05,1.723779956102371e-05,-9
4987.npy,2.596774193548387,0.21466445922851562,1.0613368748739041e-05,1.587107954465825e-05,-30
16667.npy,2.1070234113712374,0.1811819076538086,9.580617136895279e-06,1.557717469249453e-05,39
10982.npy,2.4526748971193415,0.2083272933959961,1.0574928266882778e-05,1.7141592762814274e-05,-2
10616.npy,2.6595744680851063,0.2594747543334961,1.1044536152366395e-05,1.8079637556552888e-05,-18
9889.npy,2.3916083916083917,0.2041168212890625,9.316944993230081e-06,1.60446175634861e-05,-1
21180.npy,2.2145922746781115,0.19100284576416016,1.0122364364120236e-05,1.7355942814849144e-05,37
20706.npy,2.3461538461538463,0.2154679298400879,1.0008873018918934e-05,1.670201655430872e-05,7
